,marital_cat,education_cat,default_cat,loan_cat,contact_cat,housing_cat,campaign_cat1,campaign_cat2,poutcome_cat,day_cat,y_bool,age_cat,balance,duration
457,1,1,1,1,0,0,1,1,1,1,1,0,1,608
458,1,1,0,1,0,1,1,1,1,1,0,0,-60,243
459,1,1,1,1,0,0,1,1,1,1,0,0,89,145
460,0,1,1,1,0,1,1,1,1,1,0,1,-11,112
461,1,0,1,1,0,0,1,1,1,1,0,0,0,262
462,1,1,1,1,0,0,1,1,1,1,0,0,-509,124
463,1,0,1,1,0,0,1,1,1,1,0,0,408,53
464,1,0,1,1,0,0,1,1,1,1,0,0,58,134
465,1,1,1,0,0,1,0,0,1,1,0,1,1640,204
466,1,1,1,1,0,0,1,1,1,1,0,0,20,186
467,1,0,1,1,0,0,1,1,1,1,0,0,71,678
468,1,1,1,1,0,0,1,1,1,1,0,0,52,182
469,1,1,1,1,0,0,1,1,1,1,0,0,292,162
470,0,1,1,1,0,0,1,1,1,1,0,0,424,27
471,1,0,1,1,0,0,1,0,1,1,0,0,109,699
472,1,0,1,1,0,0,1,1,1,1,0,0,1044,43
473,1,1,1,1,0,0,1,1,1,1,0,0,983,97
474,1,1,1,1,0,1,1,1,1,1,1,0,869,1677
475,1,0,1,1,0,0,1,1,1,1,0,0,668,283
476,1,1,1,1,0,0,1,1,1,1,0,0,964,323
477,1,1,1,1,0,0,1,1,1,1,0,0,301,82
478,1,1,1,1,0,0,1,1,1,1,0,0,140,310
479,1,1,1,1,0,0,1,1,1,1,0,0,1877,185
480,1,0,1,1,0,0,1,1,1,1,0,0,1127,47
481,1,1,1,1,0,0,1,1,1,1,0,0,871,145
482,1,1,1,0,0,0,1,1,1,1,0,0,767,204
483,1,1,1,1,0,1,1,1,1,1,0,0,0,187
484,1,1,1,1,0,0,1,1,1,1,0,0,209,30
485,0,0,1,1,0,1,1,1,1,1,0,0,0,472
486,0,1,1,0,0,0,1,1,1,1,0,0,110,448
487,0,1,1,0,0,0,1,1,1,1,0,1,-76,264
488,1,0,1,1,0,0,1,1,1,1,0,0,178,169
489,1,0,1,1,0,0,1,1,1,1,0,0,-66,288
490,1,1,1,1,0,0,1,1,1,1,0,0,0,176
491,1,1,1,1,0,0,1,1,1,1,0,1,1,215
492,1,1,1,1,0,0,1,1,1,1,0,0,0,337
493,1,1,1,1,0,1,1,1,1,1,0,0,5345,278
494,0,1,1,1,0,0,1,1,1,1,0,0,-209,188
495,1,1,1,1,0,0,1,1,1,1,0,0,0,174
496,0,1,1,1,0,0,1,1,1,1,0,0,42,226
497,0,1,1,1,0,0,1,1,1,1,0,0,41,190
498,1,1,1,1,0,0,1,1,1,1,0,0,-99,111
499,1,1,1,1,0,0,1,1,1,1,0,0,17,164
500,1,0,1,0,0,0,1,1,1,1,0,0,276,157
501,1,0,1,1,0,1,1,1,1,1,0,0,-170,46
502,1,1,1,0,0,0,1,1,1,1,0,0,230,374
503,1,1,1,1,0,0,1,1,1,1,0,1,9,349
504,1,1,1,1,0,0,1,1,1,1,0,0,946,325
505,1,0,1,1,0,0,1,1,1,1,0,0,1297,233
506,0,1,1,1,0,0,1,1,1,1,0,1,-331,531
507,1,1,1,1,0,0,1,1,1,1,0,0,44,153
508,1,1,0,1,0,1,1,1,1,1,0,1,15,80
509,1,1,1,1,0,0,1,1,1,1,0,1,712,232
510,1,1,1,1,0,0,1,1,1,1,0,1,5435,118
511,1,1,1,1,0,0,1,1,1,1,0,0,507,190
512,0,1,1,1,0,0,1,1,1,1,1,0,387,918
513,1,0,1,0,0,0,1,1,1,1,0,0,0,238
514,0,1,1,1,0,0,1,1,1,1,0,0,1716,82
515,1,1,1,0,0,0,1,0,1,1,0,0,167,198
516,1,0,1,0,0,1,1,1,1,1,0,0,40,160
517,1,0,1,1,0,0,1,1,1,1,0,0,148,211
518,1,1,1,0,0,0,1,1,1,1,0,0,17,120
519,1,1,1,1,0,0,1,1,1,1,0,0,1011,136
520,1,0,1,1,0,0,1,1,1,1,0,0,1527,269
521,1,1,1,1,0,1,1,1,1,1,0,0,744,157
522,1,1,1,1,0,0,1,1,1,1,0,0,484,128
523,1,1,1,1,0,0,1,1,1,1,0,1,0,211
524,1,0,1,1,0,0,1,1,1,1,0,0,136,267
525,1,1,1,1,0,0,1,1,1,1,0,0,1335,371
526,1,1,1,1,0,0,1,1,1,1,0,0,517,288
527,1,1,1,1,0,0,1,1,1,1,0,0,459,221
528,0,0,1,1,0,0,1,1,1,1,0,0,549,427
529,0,1,1,0,0,0,1,1,1,1,0,0,83,310
530,1,0,1,1,0,1,1,1,1,1,0,0,213,158
531,1,0,1,1,0,0,1,0,1,1,0,0,203,604
532,1,1,1,1,0,0,1,1,1,1,0,0,518,198
533,1,1,1,1,0,0,1,1,1,1,0,0,3877,145
534,1,1,1,1,0,0,1,1,1,1,0,0,1236,247
535,0,1,1,1,0,0,1,1,1,1,0,0,756,179
536,1,1,1,1,0,0,1,1,1,1,0,0,157,73
537,1,0,1,1,0,0,1,1,1,1,0,0,-66,263
538,1,0,1,1,0,0,1,1,1,1,0,0,245,13
539,1,0,1,1,0,0,1,1,1,1,0,0,-144,79
540,1,1,1,1,0,0,1,1,1,1,0,0,71,416
541,0,1,1,1,0,0,1,1,1,1,0,0,505,162
542,1,0,1,1,0,0,1,1,1,1,0,0,249,129
543,1,1,1,1,0,0,1,1,1,1,0,0,0,150
544,1,1,1,1,0,0,1,1,1,1,0,0,11,43
545,1,1,1,1,0,0,1,1,1,1,0,0,639,191
546,0,0,1,1,0,0,1,1,1,1,0,1,124,26
547,1,1,1,1,0,0,1,1,1,1,0,0,82,250
548,1,1,1,1,0,0,1,1,1,1,0,0,107,146
549,1,1,1,1,0,0,1,1,1,1,0,0,473,416
550,0,1,1,0,0,0,1,1,1,1,0,0,372,121
551,1,1,1,1,0,0,1,1,1,1,0,0,46,114
552,1,1,1,1,0,0,1,1,1,1,0,0,34,289
553,1,0,1,1,0,0,1,1,1,1,0,0,935,225
554,1,1,1,1,0,0,1,1,1,1,0,0,-10,123
555,1,1,1,1,0,0,1,1,1,1,0,0,-106,130
556,0,0,1,1,0,0,1,1,1,1,0,0,471,161
557,0,1,1,1,0,0,1,1,1,1,0,0,778,149
558,0,0,1,1,0,0,1,1,1,1,0,0,170,268
559,1,1,1,1,0,0,1,1,1,1,0,0,315,259
560,1,1,1,1,0,1,1,1,1,1,0,0,3165,26
561,0,1,1,1,0,0,1,1,1,1,0,0,131,153
562,1,1,0,1,0,0,1,1,1,1,0,0,204,424
563,1,1,1,1,0,0,1,1,1,1,0,0,83,179
564,0,1,1,0,0,0,1,1,1,1,0,1,0,97
565,1,0,1,0,0,0,1,1,1,1,0,1,5431,383
566,1,0,1,1,0,0,1,1,1,1,0,0,1759,440
567,1,1,1,1,0,0,1,1,1,1,0,0,-125,23
568,1,1,1,1,0,1,1,1,1,1,0,0,0,195
569,1,1,1,1,0,0,1,0,1,1,1,1,5090,1297
570,1,0,1,1,0,0,1,1,1,1,0,0,573,87
571,1,1,1,1,0,0,1,1,1,1,0,0,1602,427
572,1,0,0,0,0,0,1,1,1,1,0,0,-137,189
573,1,0,1,1,0,1,1,1,1,1,0,0,0,195
574,1,1,1,1,0,1,1,1,1,1,0,0,193,179
575,1,1,1,0,0,0,1,1,1,1,0,1,195,179
576,1,1,1,1,0,1,1,1,1,1,0,0,288,69
577,1,1,1,1,0,0,1,1,1,1,0,0,19,105
578,1,0,1,1,0,0,1,0,1,1,0,0,25,266
579,1,1,1,1,0,0,1,1,1,1,0,0,216,524
580,0,0,1,0,0,0,1,1,1,1,0,0,190,96
581,0,1,1,1,0,0,1,1,1,1,0,0,99,155
582,0,0,1,1,0,0,1,1,1,1,0,0,2298,162
583,1,1,1,1,0,0,1,1,1,1,0,0,17,352
584,1,0,1,1,0,0,0,0,1,1,0,0,0,76
585,1,0,1,1,0,0,1,1,1,1,0,0,0,154
586,1,1,1,1,0,0,1,1,1,1,0,0,840,310
587,1,1,1,1,0,0,1,0,1,1,0,0,358,390
588,1,1,1,1,0,0,1,1,1,1,0,0,0,369
589,1,0,1,0,0,0,1,1,1,1,0,0,-325,112
590,1,1,1,1,0,0,1,0,1,1,0,0,-15,341
591,1,1,1,1,0,0,1,1,1,1,0,0,581,79
592,0,0,1,1,0,0,1,1,1,1,0,0,4070,140
593,1,1,1,0,0,1,1,1,1,1,0,0,74,315
594,0,1,1,1,0,0,1,1,1,1,0,0,141,262
595,0,1,1,1,0,1,1,1,1,1,0,1,89,174
596,1,1,0,1,0,0,1,0,1,1,0,0,0,138
597,1,1,1,1,0,1,1,1,1,1,0,0,450,526
598,1,1,1,1,0,1,1,1,1,1,0,0,310,135
599,1,1,1,1,0,0,0,0,1,1,0,0,0,36
600,1,1,1,1,0,0,1,0,1,1,0,0,384,1906
601,1,1,1,1,0,0,1,1,1,1,0,0,395,219
602,1,0,1,1,0,0,1,1,1,1,0,0,-118,147
603,1,0,1,0,0,0,1,1,1,1,0,0,5,407
604,1,1,1,0,0,0,1,1,1,1,0,0,50,121
605,1,1,1,0,0,0,1,1,1,1,0,0,285,209
606,1,0,1,1,0,1,1,1,1,1,0,0,15,92
607,1,0,1,0,0,0,1,1,1,1,0,0,653,208
608,1,1,1,1,0,0,1,1,1,1,0,0,918,193
609,1,1,1,0,0,0,1,1,1,1,0,0,243,144
610,1,1,1,1,0,0,1,1,1,1,0,1,405,65
611,0,1,1,1,0,0,1,1,1,1,0,0,1328,339
612,1,0,1,1,0,0,1,1,1,1,0,0,255,285
613,1,1,1,1,0,0,1,1,1,1,0,0,3397,231
614,1,0,1,1,0,0,1,1,1,1,0,0,2106,168
615,1,1,1,1,0,0,1,1,1,1,0,0,2877,278
616,1,1,1,0,0,0,1,1,1,1,0,0,60,389
617,1,0,1,1,0,0,1,1,1,1,0,0,2226,158
618,1,0,1,1,0,0,1,1,1,1,0,0,2880,145
619,1,0,1,1,0,0,1,1,1,1,0,0,-5,78
620,1,1,1,1,0,1,1,0,1,1,0,0,147,142
621,0,1,1,0,0,0,1,1,1,1,0,0,7,87
622,1,1,1,1,0,0,1,1,1,1,0,0,109,147
623,1,0,1,1,0,0,1,1,1,1,0,1,-119,289
624,1,1,1,1,0,0,1,1,1,1,1,0,484,703
625,1,1,1,1,0,0,1,0,1,1,0,0,1852,170
626,1,1,1,1,0,0,1,1,1,1,0,0,533,802
627,0,1,1,1,0,0,1,1,1,1,0,0,21,381
628,1,0,1,1,0,0,0,0,1,1,0,0,2434,218
629,1,1,1,0,0,0,1,1,1,1,0,0,90,57
630,0,0,1,1,0,0,1,1,1,1,0,0,4246,304
631,1,1,1,1,0,0,1,0,1,1,0,0,395,241
632,1,0,1,1,0,0,1,1,1,1,0,0,15,230
633,1,1,1,1,0,1,1,0,1,1,0,0,85,262
634,1,1,1,0,0,0,1,1,1,1,0,0,-184,392
635,1,1,1,1,0,1,1,1,1,1,0,0,660,201
636,0,0,0,1,0,0,1,1,1,1,0,0,-183,145
637,0,1,1,1,0,0,1,1,1,1,0,0,1144,252
638,0,1,1,1,0,0,0,0,1,1,0,0,1,235
639,1,1,1,0,0,0,1,1,1,1,0,0,69,235
640,1,1,1,1,0,0,1,1,1,1,0,0,220,328
641,1,0,1,1,0,0,1,1,1,1,0,0,332,116
642,1,1,1,1,0,0,1,1,1,1,0,0,240,246
643,1,1,1,1,0,0,1,1,1,1,0,0,0,293
644,1,1,1,1,0,0,1,1,1,1,0,0,0,37
645,1,1,1,1,0,0,1,1,1,1,0,0,898,132
646,1,1,1,0,0,0,1,1,1,1,0,0,123,530
647,1,1,1,1,0,0,1,0,1,1,0,0,252,175
648,1,1,1,1,0,0,1,1,1,1,0,0,65,524
649,1,1,1,0,0,0,1,0,1,1,0,0,-366,29
650,1,1,1,1,0,0,1,1,1,1,0,1,209,311
651,1,1,1,1,0,0,1,1,1,1,0,0,221,211
652,0,1,1,1,0,0,1,0,1,1,0,0,4,312
653,1,1,1,1,0,0,1,1,1,1,0,0,104,412
654,1,1,1,1,0,0,1,1,1,1,0,1,312,392
655,1,1,1,1,0,0,1,1,1,1,0,0,-349,191
656,1,0,1,1,0,1,1,1,1,1,0,0,4,284
657,1,0,1,0,0,0,1,1,1,1,0,0,-322,144
658,1,1,1,1,0,0,1,1,1,1,0,1,-150,328
659,1,0,1,1,0,0,1,1,1,1,0,0,1349,100
660,1,1,1,1,0,0,1,1,1,1,0,0,281,226
661,1,1,1,1,0,0,1,1,1,1,0,0,1259,507
662,1,1,1,1,0,0,1,1,1,1,0,0,101,392
663,1,1,1,1,0,0,1,1,1,1,0,0,848,684
664,1,0,1,1,0,0,1,1,1,1,0,0,89,333
665,1,1,1,1,0,0,1,0,1,1,0,0,140,311
666,1,1,1,1,0,0,1,1,1,1,0,0,148,128
667,1,1,1,1,0,0,1,1,1,1,0,0,200,322
668,1,0,1,1,0,0,0,0,1,1,0,1,46,202
669,0,1,1,1,0,0,1,1,1,1,0,0,201,92
670,1,0,1,1,0,0,1,0,1,1,0,0,530,739
671,1,1,1,1,0,0,1,1,1,1,0,0,0,273
672,1,1,1,1,0,0,1,0,1,1,0,0,1,260
673,1,1,1,1,0,0,1,1,1,1,0,1,43,268
674,1,1,1,1,0,0,1,1,1,1,0,0,-173,396
675,1,1,1,1,0,0,1,1,1,1,0,0,389,262
676,1,0,1,0,0,0,1,0,1,1,0,0,215,308
677,1,1,1,1,0,0,1,1,1,1,0,0,-131,467
678,1,1,1,1,0,0,1,1,1,1,0,0,783,320
679,1,1,1,1,0,0,1,0,1,1,0,0,0,160
680,1,0,1,1,0,0,1,1,1,1,0,0,80,245
681,0,1,1,1,0,0,1,1,1,1,0,0,105,189
682,1,1,1,0,0,0,1,1,1,1,0,1,182,477
683,1,1,1,1,0,0,1,1,1,1,0,0,82,310
684,1,1,1,1,0,0,1,0,1,1,0,0,0,65
685,1,1,1,1,0,0,1,1,1,1,0,0,510,196
686,1,1,1,1,0,0,1,1,1,1,0,0,242,221
687,1,1,1,0,0,0,1,1,1,1,0,0,244,197
688,1,1,1,1,0,0,1,1,1,1,0,0,92,221
689,1,0,0,1,0,0,1,1,1,1,0,0,0,64
690,1,1,1,1,0,0,1,1,1,1,0,1,948,75
691,1,0,1,1,0,0,1,1,1,1,0,0,23,400
692,1,1,1,1,0,0,1,0,1,1,0,0,710,378
693,1,1,1,1,0,0,1,1,1,1,0,0,1205,118
694,1,1,1,0,0,0,1,1,1,1,1,0,368,1597
695,1,1,1,1,0,0,1,1,1,1,0,0,1631,346
696,1,1,1,1,0,0,1,0,1,1,0,0,6,60
697,1,1,1,1,0,0,1,1,1,1,0,0,26,276
698,1,0,1,1,0,0,1,1,1,1,0,0,-48,152
699,1,1,1,1,0,0,1,0,1,1,0,1,2142,251
700,1,1,1,0,0,0,1,1,1,1,0,1,77,390
701,1,0,1,1,0,0,1,1,1,1,0,0,401,306
702,1,1,1,1,0,1,1,0,1,1,0,0,21,189
703,0,1,1,1,0,0,1,1,1,1,0,0,0,125
704,1,1,1,1,0,0,1,1,1,1,0,0,-497,234
705,0,0,1,1,0,1,1,1,1,1,0,0,369,79
706,1,0,1,1,0,0,0,0,1,1,0,0,78,13
707,1,1,1,0,0,0,1,0,1,1,0,0,226,283
708,1,1,1,1,0,0,1,1,1,1,0,0,503,109
709,1,1,1,1,0,0,1,1,1,1,0,0,372,132
710,1,1,1,0,0,0,1,1,1,1,0,0,0,144
711,0,1,1,1,0,0,1,1,1,1,0,0,0,121
712,1,1,1,1,0,0,1,0,1,1,0,0,125,95
713,0,0,1,1,0,0,1,0,1,1,0,0,4,31
714,1,0,1,1,0,0,1,0,1,1,0,0,419,112
715,0,1,1,1,0,0,0,0,1,1,0,0,322,87
716,1,1,1,1,0,0,1,1,1,1,0,0,303,593
717,1,1,1,1,0,0,1,1,1,1,0,0,607,99
718,0,1,1,1,0,0,1,1,1,1,0,0,579,198
719,1,1,1,1,0,0,1,1,1,1,0,0,3047,285
720,0,1,1,1,0,0,1,0,1,1,0,0,83,190
721,1,1,1,1,0,0,0,0,1,1,0,1,68,172
722,1,0,1,1,0,0,1,0,1,1,0,0,58,213
723,1,1,1,1,0,0,1,1,1,1,0,1,251,178
724,1,1,1,1,0,0,1,1,1,1,0,0,688,174
725,1,0,1,1,0,0,1,1,1,1,0,1,364,631
726,0,1,1,1,0,0,0,0,1,1,0,0,55,176
727,1,1,1,1,0,0,1,0,1,1,0,0,101,32
728,1,1,1,1,0,0,1,1,1,1,0,0,105,1529
729,0,0,1,1,0,0,1,1,1,1,0,0,325,254
730,1,0,1,1,0,0,1,1,1,1,0,0,198,200
731,1,0,1,1,0,0,1,1,1,1,0,0,209,135
732,1,1,1,1,0,0,0,0,1,1,0,0,183,112
733,1,1,1,1,0,0,1,0,1,1,0,0,105,314
734,1,1,1,1,0,0,1,0,1,1,0,0,109,597
735,1,1,1,0,0,0,1,0,1,1,0,0,376,207
736,1,0,1,1,0,0,1,1,1,1,0,0,-7,410
737,1,1,1,1,0,1,1,0,1,1,0,0,0,160
738,1,1,1,1,0,0,1,0,1,1,0,0,143,42
739,1,1,1,1,0,0,1,1,1,1,0,0,550,55
740,1,0,1,1,0,0,1,1,1,1,0,1,162,155
741,1,1,1,1,0,0,1,0,1,1,0,0,115,336
742,1,0,1,1,0,0,1,1,1,1,0,0,512,233
743,1,0,1,1,0,0,1,1,1,1,0,1,807,211
744,1,0,1,1,0,0,0,0,1,1,0,0,248,88
745,1,0,1,1,0,0,1,0,1,1,0,0,1211,208
746,1,0,1,1,0,1,1,1,1,1,0,0,7,305
747,1,1,1,1,0,0,1,1,1,1,0,0,281,206
748,1,1,1,1,0,0,1,1,1,1,0,0,88,128
749,1,1,1,1,0,0,1,0,1,1,0,0,32,122
750,1,1,1,1,0,0,1,0,1,1,0,0,115,66
751,1,1,1,1,0,0,1,1,1,1,0,0,254,66
752,1,1,1,1,0,0,1,1,1,1,0,0,144,164
753,1,1,1,1,0,1,1,0,1,1,0,0,383,343
754,1,1,1,0,0,0,1,1,1,1,0,0,569,126
755,1,1,1,1,0,0,1,0,1,1,0,0,0,59
756,1,1,1,1,0,0,1,0,1,1,0,0,3754,249
757,0,1,1,1,0,0,1,0,1,1,0,0,6920,406
758,1,1,1,0,0,0,0,0,1,1,0,1,307,250
759,1,1,1,1,0,0,0,0,1,1,0,0,-421,183
760,0,1,1,1,0,1,1,0,1,1,0,0,60,190
761,1,0,1,1,0,0,1,1,1,1,0,0,67,220
762,1,1,1,1,0,0,1,0,1,1,0,1,402,153
763,1,1,1,1,0,1,1,1,1,1,0,0,800,95
764,1,1,1,0,0,0,1,0,1,1,0,0,239,191
765,0,1,1,1,0,0,1,1,1,1,0,0,421,216
766,0,1,1,1,0,0,1,1,1,1,0,0,161,89
767,1,1,0,1,0,1,1,0,1,1,0,0,289,51
768,1,1,1,1,0,0,1,0,1,1,0,1,110,169
769,1,0,1,1,0,0,1,0,1,1,0,0,245,148
770,1,1,1,1,0,0,1,0,1,1,0,0,0,132
771,1,0,1,1,0,0,1,0,1,1,0,0,156,117
772,1,1,1,1,0,0,0,0,1,1,0,0,0,275
773,1,1,1,1,0,0,1,1,1,1,0,0,20,124
774,1,1,1,1,0,0,1,0,1,1,0,0,92,118
775,1,1,1,1,0,0,1,1,1,1,0,0,89,479
776,1,1,1,1,0,0,1,0,1,1,0,0,166,285
777,1,1,1,1,0,0,0,0,1,1,0,0,103,35
778,1,0,1,1,0,0,1,1,1,1,0,0,-454,322
779,1,1,1,1,0,0,1,1,1,1,0,0,445,202
780,1,1,1,1,0,1,0,0,1,1,0,0,4,172
781,1,1,1,1,0,0,0,0,1,1,0,0,1001,201
782,0,1,1,1,0,0,1,0,1,1,0,0,-69,216
783,1,1,1,1,0,0,1,1,1,1,0,0,42,195
784,1,0,1,1,0,0,1,1,1,1,0,1,1617,96
785,0,1,1,1,0,0,1,1,1,1,0,0,221,720
786,0,1,1,0,0,0,1,1,1,1,0,0,210,188
787,1,1,1,1,0,1,1,1,1,1,0,0,0,70
788,1,1,1,1,0,0,1,0,1,1,0,1,185,141
789,1,1,1,1,0,0,1,1,1,1,0,1,836,106
790,1,1,1,1,0,0,1,1,1,1,0,0,301,395
791,1,0,1,1,0,0,1,1,1,1,0,0,503,629
792,1,0,1,1,0,0,1,1,1,1,0,0,407,502
793,1,1,1,1,0,0,1,1,1,1,0,0,53,446
794,1,1,1,1,0,0,1,1,1,1,0,0,2303,241
795,1,1,1,1,0,0,1,0,1,1,0,0,144,131
796,1,1,1,1,0,0,1,1,1,1,0,0,205,312
797,1,1,1,1,0,0,0,0,1,1,0,0,305,275
798,0,1,1,0,0,0,1,1,1,1,0,0,251,120
799,1,1,1,1,0,0,0,0,1,1,0,0,0,333
800,1,1,1,1,0,1,1,1,1,1,0,1,8,113
801,0,1,1,1,0,0,1,1,1,1,0,0,139,91
802,1,1,1,1,0,0,1,0,1,1,0,0,184,128
803,1,1,1,1,0,0,1,1,1,1,0,0,238,200
804,1,1,1,1,0,1,1,1,1,1,0,0,0,326
805,1,0,0,1,0,0,1,1,1,1,0,0,0,292
806,1,0,1,1,0,0,1,1,1,1,0,0,222,68
807,1,1,1,1,0,0,1,1,1,1,0,0,414,215
808,1,0,1,1,0,0,1,1,1,1,0,0,223,97
809,1,1,1,1,0,1,1,1,1,1,0,1,197,32
810,1,1,1,1,0,0,1,1,1,1,0,0,-251,162
811,0,1,1,1,0,0,1,0,1,1,0,0,-139,152
812,1,0,1,1,0,0,1,1,1,1,0,0,733,268
813,1,1,1,1,0,0,1,1,1,1,0,1,0,104
814,1,1,1,1,0,1,1,1,1,1,0,1,1,852
815,1,0,1,1,0,0,1,0,1,1,0,0,97,923
816,1,0,1,1,0,0,1,1,1,1,0,0,435,159
817,0,1,1,1,0,0,1,0,1,1,0,0,0,953
818,1,1,1,1,0,1,1,1,1,1,0,0,147,416
819,1,1,1,1,0,0,1,1,1,1,0,0,3,174
820,0,1,1,0,0,0,1,1,1,1,0,1,1109,180
821,1,1,1,1,0,0,1,1,1,1,0,0,404,139
822,1,0,1,1,0,0,1,1,1,1,0,0,981,294
823,1,0,1,1,0,0,1,1,1,1,0,0,95,102
824,1,1,1,1,0,0,1,1,1,1,0,0,302,124
825,0,1,1,0,0,0,1,1,1,1,0,0,-290,128
826,1,1,1,1,0,0,1,1,1,1,0,0,259,130
827,1,1,1,0,0,0,1,1,1,1,0,0,527,143
828,1,1,1,1,0,0,1,1,1,1,0,0,102,74
829,1,1,1,1,0,0,1,1,1,1,0,0,872,105
830,0,1,1,1,0,0,1,1,1,1,0,0,490,477
831,1,0,1,1,0,0,1,1,1,1,0,0,19,158
832,1,1,1,1,0,0,1,1,1,1,0,0,16,250
833,1,1,1,1,0,0,1,1,1,1,0,0,386,168
834,1,1,1,1,0,0,1,1,1,1,0,0,539,520
835,0,1,1,1,0,0,1,1,1,1,0,0,-329,171
836,1,1,1,1,0,0,1,1,1,1,0,0,-174,113
837,1,1,1,1,0,0,1,1,1,1,0,0,68,254
838,1,0,0,1,0,0,1,1,1,1,0,0,-532,149
839,0,1,1,1,0,0,1,1,1,1,0,0,0,133
840,1,1,1,1,0,0,1,0,1,1,0,0,64,293
841,1,1,1,1,0,0,1,1,1,1,0,0,1415,485
842,1,1,1,1,0,0,1,1,1,1,0,0,147,374
843,1,1,1,1,0,0,0,0,1,1,0,0,72,425
844,1,1,1,1,0,0,1,1,1,1,0,0,-196,207
845,1,0,1,1,0,0,1,0,1,1,0,0,716,83
846,1,1,1,1,0,0,1,1,1,1,0,0,0,228
847,1,1,1,1,0,0,1,1,1,1,0,0,-246,149
848,1,1,1,1,0,0,1,1,1,1,0,0,-203,139
849,1,1,1,0,0,0,1,1,1,1,1,0,245,732
850,1,1,1,1,0,0,1,1,1,1,0,0,342,142
851,1,1,1,1,0,0,1,1,1,1,0,1,3,359
852,1,1,0,0,0,0,1,1,1,1,0,0,-248,112
853,1,1,1,1,0,0,1,1,1,1,0,0,376,1521
854,0,1,1,1,0,0,1,1,1,1,0,0,370,216
855,1,1,1,1,0,0,1,1,1,1,0,0,594,161
856,1,1,1,1,0,0,1,1,1,1,0,0,387,122
857,1,1,1,1,0,0,1,1,1,1,0,0,208,800
858,1,1,1,1,0,0,1,1,1,1,0,0,563,615
859,0,1,1,0,0,0,1,1,1,1,0,0,392,254
860,1,1,1,1,0,1,1,1,1,1,0,0,165,111
861,0,0,1,1,0,0,1,1,1,1,0,0,236,354
862,1,0,1,1,0,0,1,1,1,1,0,0,52,359
863,1,1,1,1,0,0,1,1,1,1,0,0,1265,97
864,1,0,1,1,0,0,1,0,1,1,0,0,693,327
865,1,1,1,1,0,0,1,1,1,1,0,0,118,236
866,1,0,1,1,0,0,1,1,1,1,0,0,3659,160
867,1,1,1,1,0,0,1,1,1,1,0,1,24,180
868,1,1,1,1,0,0,1,1,1,1,0,0,673,184
869,1,1,1,1,0,1,1,1,1,1,0,0,273,227
870,0,1,1,1,0,0,1,1,1,1,0,0,327,109
871,1,1,1,1,0,0,1,1,1,1,0,0,299,492
872,1,1,1,1,0,0,1,1,1,1,0,0,0,298
873,1,0,1,1,0,0,1,1,1,1,0,0,109,83
874,0,1,1,1,0,1,1,1,1,1,0,0,552,241
875,0,0,1,1,0,0,1,1,1,1,0,0,473,204
876,1,0,1,1,0,0,1,1,1,1,0,0,414,131
877,1,1,1,1,0,0,1,1,1,1,1,0,154,1138
878,1,1,1,1,0,0,1,1,1,1,0,0,344,123
879,1,1,1,1,0,0,1,1,1,1,0,0,8,125
880,1,1,1,1,0,0,1,1,1,1,0,0,78,295
881,1,1,1,1,0,0,1,1,1,1,0,0,266,287
882,1,1,1,0,0,0,1,1,1,1,0,0,98,109
883,1,0,1,1,0,0,1,1,1,1,0,0,83,140
884,1,1,0,1,0,0,1,1,1,1,0,0,45,204
885,1,1,1,1,0,0,1,1,1,1,0,1,8,233
886,1,1,1,1,0,0,1,1,1,1,0,0,263,254
887,1,1,1,1,0,0,1,1,1,1,0,0,306,184
888,1,1,1,1,0,0,1,1,1,1,0,0,233,193
889,0,1,1,0,0,1,1,1,1,1,0,0,447,126
890,1,1,1,1,0,0,1,1,1,1,0,1,872,230
891,0,0,1,0,0,0,1,1,1,1,1,0,-291,591
892,1,1,1,0,0,0,1,1,1,1,0,0,309,294
893,1,1,1,1,0,0,1,1,1,1,0,1,202,173
894,1,0,1,0,0,0,1,1,1,1,0,1,56,336
895,1,0,1,0,0,0,1,1,1,1,0,1,229,19
896,1,0,1,1,0,0,1,1,1,1,0,0,143,153
897,1,1,1,1,0,0,1,1,1,1,1,0,100,786
898,1,1,1,1,0,0,1,1,1,1,0,0,326,99
899,1,1,1,1,0,0,1,1,1,1,0,0,167,243
900,1,1,1,1,0,0,1,1,1,1,0,0,545,260
901,1,1,1,0,0,0,1,1,1,1,0,0,2100,164
902,1,1,1,0,0,0,1,1,1,1,0,0,0,255
903,1,0,1,1,0,0,1,1,1,1,0,0,192,47
904,1,1,1,1,0,0,1,1,1,1,0,0,442,463
905,1,1,1,1,0,0,1,1,1,1,0,0,267,192
906,1,1,1,1,0,0,0,0,1,1,0,1,0,388
907,1,0,1,1,0,0,1,1,1,1,0,0,377,221
908,1,1,1,1,0,1,0,0,1,1,0,0,7624,126
909,1,0,1,1,0,0,0,0,1,1,0,0,66,175
910,1,0,1,1,0,0,0,0,1,1,0,0,37,256
911,1,1,1,1,0,0,1,1,1,1,0,0,64,202
912,0,1,1,1,0,0,1,1,1,1,0,0,34,104
913,0,1,1,1,0,0,1,1,1,1,0,0,627,283
914,1,0,1,1,0,0,1,1,1,1,0,1,1013,448
915,1,1,1,1,0,0,1,1,1,1,0,0,140,127
916,1,1,1,1,0,0,1,1,1,1,0,0,8823,378
